task_id,stem,symbol,timeframe,candidate_time,candidate_index,window_start,window_end,window_bars,source,source_score,v10_conf,v10_prebox_visible,split_hint,holdout_safe,image_rel,label_rel
1462,ETH_USDT_SWAP_10m_20260105T1520Z_numeric_1462,ETH_USDT_SWAP,10m,2026-01-05T15:20:00+00:00,2336,2026-01-04T06:10:00+00:00,2026-01-05T15:20:00+00:00,200,numeric,40.56494515173586,,False,val,True,images/ETH_USDT_SWAP_10m_20260105T1520Z_numeric_1462.png,labels/ETH_USDT_SWAP_10m_20260105T1520Z_numeric_1462.txt
1463,ETH_USDT_SWAP_10m_20260105T1810Z_random_fill_1463,ETH_USDT_SWAP,10m,2026-01-05T18:10:00+00:00,2353,2026-01-04T09:00:00+00:00,2026-01-05T18:10:00+00:00,200,random_fill,,,False,val,True,images/ETH_USDT_SWAP_10m_20260105T1810Z_random_fill_1463.png,labels/ETH_USDT_SWAP_10m_20260105T1810Z_random_fill_1463.txt
1464,ETH_USDT_SWAP_10m_20260105T1850Z_random_1464,ETH_USDT_SWAP,10m,2026-01-05T18:50:00+00:00,2357,2026-01-04T09:40:00+00:00,2026-01-05T18:50:00+00:00,200,random,,,False,val,True,images/ETH_USDT_SWAP_10m_20260105T1850Z_random_1464.png,labels/ETH_USDT_SWAP_10m_20260105T1850Z_random_1464.txt
1465,ETH_USDT_SWAP_10m_20260106T2200Z_random_1465,ETH_USDT_SWAP,10m,2026-01-06T22:00:00+00:00,2520,2026-01-05T12:50:00+00:00,2026-01-06T22:00:00+00:00,200,random,,,False,val,True,images/ETH_USDT_SWAP_10m_20260106T2200Z_random_1465.png,labels/ETH_USDT_SWAP_10m_20260106T2200Z_random_1465.txt
1466,ETH_USDT_SWAP_10m_20260107T0210Z_numeric_1466,ETH_USDT_SWAP,10m,2026-01-07T02:10:00+00:00,2545,2026-01-05T17:00:00+00:00,2026-01-07T02:10:00+00:00,200,numeric,0.630967175653941,,False,val,True,images/ETH_USDT_SWAP_10m_20260107T0210Z_numeric_1466.png,labels/ETH_USDT_SWAP_10m_20260107T0210Z_numeric_1466.txt
1467,ETH_USDT_SWAP_10m_20260107T0510Z_numeric_1467,ETH_USDT_SWAP,10m,2026-01-07T05:10:00+00:00,2563,2026-01-05T20:00:00+00:00,2026-01-07T05:10:00+00:00,200,numeric,20.00495422701533,,False,val,True,images/ETH_USDT_SWAP_10m_20260107T0510Z_numeric_1467.png,labels/ETH_USDT_SWAP_10m_20260107T0510Z_numeric_1467.txt
1468,ETH_USDT_SWAP_10m_20260107T0600Z_random_1468,ETH_USDT_SWAP,10m,2026-01-07T06:00:00+00:00,2568,2026-01-05T20:50:00+00:00,2026-01-07T06:00:00+00:00,200,random,,,False,val,True,images/ETH_USDT_SWAP_10m_20260107T0600Z_random_1468.png,labels/ETH_USDT_SWAP_10m_20260107T0600Z_random_1468.txt
1469,ETH_USDT_SWAP_10m_20260107T0910Z_v10_1469,ETH_USDT_SWAP,10m,2026-01-07T09:10:00+00:00,2587,2026-01-06T00:00:00+00:00,2026-01-07T09:10:00+00:00,200,v10,0.6377307772636414,0.6377307772636414,True,val,True,images/ETH_USDT_SWAP_10m_20260107T0910Z_v10_1469.png,labels/ETH_USDT_SWAP_10m_20260107T0910Z_v10_1469.txt
1470,ETH_USDT_SWAP_10m_20260107T1800Z_random_1470,ETH_USDT_SWAP,10m,2026-01-07T18:00:00+00:00,2640,2026-01-06T08:50:00+00:00,2026-01-07T18:00:00+00:00,200,random,,,False,val,True,images/ETH_USDT_SWAP_10m_20260107T1800Z_random_1470.png,labels/ETH_USDT_SWAP_10m_20260107T1800Z_random_1470.txt
1471,ETH_USDT_SWAP_10m_20260107T2330Z_random_1471,ETH_USDT_SWAP,10m,2026-01-07T23:30:00+00:00,2673,2026-01-06T14:20:00+00:00,2026-01-07T23:30:00+00:00,200,random,,,False,val,True,images/ETH_USDT_SWAP_10m_20260107T2330Z_random_1471.png,labels/ETH_USDT_SWAP_10m_20260107T2330Z_random_1471.txt
1472,ETH_USDT_SWAP_10m_20260108T0200Z_random_1472,ETH_USDT_SWAP,10m,2026-01-08T02:00:00+00:00,2688,2026-01-06T16:50:00+00:00,2026-01-08T02:00:00+00:00,200,random,,,False,val,True,images/ETH_USDT_SWAP_10m_20260108T0200Z_random_1472.png,labels/ETH_USDT_SWAP_10m_20260108T0200Z_random_1472.txt
1473,ETH_USDT_SWAP_10m_20260108T1640Z_random_1473,ETH_USDT_SWAP,10m,2026-01-08T16:40:00+00:00,2776,2026-01-07T07:30:00+00:00,2026-01-08T16:40:00+00:00,200,random,,,False,val,True,images/ETH_USDT_SWAP_10m_20260108T1640Z_random_1473.png,labels/ETH_USDT_SWAP_10m_20260108T1640Z_random_1473.txt
1474,ETH_USDT_SWAP_10m_20260109T0320Z_numeric_1474,ETH_USDT_SWAP,10m,2026-01-09T03:20:00+00:00,2840,2026-01-07T18:10:00+00:00,2026-01-09T03:20:00+00:00,200,numeric,25.934649868733747,,False,val,True,images/ETH_USDT_SWAP_10m_20260109T0320Z_numeric_1474.png,labels/ETH_USDT_SWAP_10m_20260109T0320Z_numeric_1474.txt
1475,ETH_USDT_SWAP_10m_20260109T0810Z_numeric_1475,ETH_USDT_SWAP,10m,2026-01-09T08:10:00+00:00,2869,2026-01-07T23:00:00+00:00,2026-01-09T08:10:00+00:00,200,numeric,28.778679757382008,,False,val,True,images/ETH_USDT_SWAP_10m_20260109T0810Z_numeric_1475.png,labels/ETH_USDT_SWAP_10m_20260109T0810Z_numeric_1475.txt
1476,ETH_USDT_SWAP_10m_20260109T1440Z_v10_1476,ETH_USDT_SWAP,10m,2026-01-09T14:40:00+00:00,2908,2026-01-08T05:30:00+00:00,2026-01-09T14:40:00+00:00,200,v10,0.05430828034877777,0.05430828034877777,True,val,True,images/ETH_USDT_SWAP_10m_20260109T1440Z_v10_1476.png,labels/ETH_USDT_SWAP_10m_20260109T1440Z_v10_1476.txt
1477,ETH_USDT_SWAP_10m_20260109T1650Z_random_1477,ETH_USDT_SWAP,10m,2026-01-09T16:50:00+00:00,2921,2026-01-08T07:40:00+00:00,2026-01-09T16:50:00+00:00,200,random,,,False,val,True,images/ETH_USDT_SWAP_10m_20260109T1650Z_random_1477.png,labels/ETH_USDT_SWAP_10m_20260109T1650Z_random_1477.txt
1478,ETH_USDT_SWAP_10m_20260109T2030Z_random_fill_1478,ETH_USDT_SWAP,10m,2026-01-09T20:30:00+00:00,2943,2026-01-08T11:20:00+00:00,2026-01-09T20:30:00+00:00,200,random_fill,,,False,val,True,images/ETH_USDT_SWAP_10m_20260109T2030Z_random_fill_1478.png,labels/ETH_USDT_SWAP_10m_20260109T2030Z_random_fill_1478.txt
1479,ETH_USDT_SWAP_10m_20260110T0300Z_numeric_1479,ETH_USDT_SWAP,10m,2026-01-10T03:00:00+00:00,2982,2026-01-08T17:50:00+00:00,2026-01-10T03:00:00+00:00,200,numeric,24.236231030630865,,False,val,True,images/ETH_USDT_SWAP_10m_20260110T0300Z_numeric_1479.png,labels/ETH_USDT_SWAP_10m_20260110T0300Z_numeric_1479.txt
1480,ETH_USDT_SWAP_10m_20260110T0620Z_numeric_1480,ETH_USDT_SWAP,10m,2026-01-10T06:20:00+00:00,3002,2026-01-08T21:10:00+00:00,2026-01-10T06:20:00+00:00,200,numeric,29.233988265929064,,False,val,True,images/ETH_USDT_SWAP_10m_20260110T0620Z_numeric_1480.png,labels/ETH_USDT_SWAP_10m_20260110T0620Z_numeric_1480.txt
1481,ETH_USDT_SWAP_10m_20260110T1820Z_numeric_1481,ETH_USDT_SWAP,10m,2026-01-10T18:20:00+00:00,3074,2026-01-09T09:10:00+00:00,2026-01-10T18:20:00+00:00,200,numeric,71.19849905022107,,False,val,True,images/ETH_USDT_SWAP_10m_20260110T1820Z_numeric_1481.png,labels/ETH_USDT_SWAP_10m_20260110T1820Z_numeric_1481.txt
1482,ETH_USDT_SWAP_10m_20260111T1950Z_random_fill_1482,ETH_USDT_SWAP,10m,2026-01-11T19:50:00+00:00,3227,2026-01-10T10:40:00+00:00,2026-01-11T19:50:00+00:00,200,random_fill,,,False,val,True,images/ETH_USDT_SWAP_10m_20260111T1950Z_random_fill_1482.png,labels/ETH_USDT_SWAP_10m_20260111T1950Z_random_fill_1482.txt
1483,ETH_USDT_SWAP_10m_20260111T2110Z_numeric_1483,ETH_USDT_SWAP,10m,2026-01-11T21:10:00+00:00,3235,2026-01-10T12:00:00+00:00,2026-01-11T21:10:00+00:00,200,numeric,29.707714792192927,,False,val,True,images/ETH_USDT_SWAP_10m_20260111T2110Z_numeric_1483.png,labels/ETH_USDT_SWAP_10m_20260111T2110Z_numeric_1483.txt
1484,ETH_USDT_SWAP_10m_20260112T0040Z_numeric_1484,ETH_USDT_SWAP,10m,2026-01-12T00:40:00+00:00,3256,2026-01-10T15:30:00+00:00,2026-01-12T00:40:00+00:00,200,numeric,53.77910416183273,,False,val,True,images/ETH_USDT_SWAP_10m_20260112T0040Z_numeric_1484.png,labels/ETH_USDT_SWAP_10m_20260112T0040Z_numeric_1484.txt
1485,ETH_USDT_SWAP_10m_20260112T1250Z_numeric_1485,ETH_USDT_SWAP,10m,2026-01-12T12:50:00+00:00,3329,2026-01-11T03:40:00+00:00,2026-01-12T12:50:00+00:00,200,numeric,33.3224545084642,,False,val,True,images/ETH_USDT_SWAP_10m_20260112T1250Z_numeric_1485.png,labels/ETH_USDT_SWAP_10m_20260112T1250Z_numeric_1485.txt
1486,ETH_USDT_SWAP_10m_20260113T1550Z_random_1486,ETH_USDT_SWAP,10m,2026-01-13T15:50:00+00:00,3491,2026-01-12T06:40:00+00:00,2026-01-13T15:50:00+00:00,200,random,,,False,val,True,images/ETH_USDT_SWAP_10m_20260113T1550Z_random_1486.png,labels/ETH_USDT_SWAP_10m_20260113T1550Z_random_1486.txt
1487,ETH_USDT_SWAP_10m_20260115T0040Z_v10_1487,ETH_USDT_SWAP,10m,2026-01-15T00:40:00+00:00,3688,2026-01-13T15:30:00+00:00,2026-01-15T00:40:00+00:00,200,v10,0.6751232743263245,0.6751232743263245,True,val,True,images/ETH_USDT_SWAP_10m_20260115T0040Z_v10_1487.png,labels/ETH_USDT_SWAP_10m_20260115T0040Z_v10_1487.txt
1488,ETH_USDT_SWAP_10m_20260115T0120Z_v10_1488,ETH_USDT_SWAP,10m,2026-01-15T01:20:00+00:00,3692,2026-01-13T16:10:00+00:00,2026-01-15T01:20:00+00:00,200,v10,0.3186696767807007,0.3186696767807007,True,val,True,images/ETH_USDT_SWAP_10m_20260115T0120Z_v10_1488.png,labels/ETH_USDT_SWAP_10m_20260115T0120Z_v10_1488.txt
1489,ETH_USDT_SWAP_10m_20260115T1620Z_v10_1489,ETH_USDT_SWAP,10m,2026-01-15T16:20:00+00:00,3782,2026-01-14T07:10:00+00:00,2026-01-15T16:20:00+00:00,200,v10,0.5747512578964233,0.5747512578964233,True,val,True,images/ETH_USDT_SWAP_10m_20260115T1620Z_v10_1489.png,labels/ETH_USDT_SWAP_10m_20260115T1620Z_v10_1489.txt
1490,ETH_USDT_SWAP_10m_20260115T1700Z_random_1490,ETH_USDT_SWAP,10m,2026-01-15T17:00:00+00:00,3786,2026-01-14T07:50:00+00:00,2026-01-15T17:00:00+00:00,200,random,,,False,val,True,images/ETH_USDT_SWAP_10m_20260115T1700Z_random_1490.png,labels/ETH_USDT_SWAP_10m_20260115T1700Z_random_1490.txt
1491,ETH_USDT_SWAP_10m_20260115T1810Z_v10_1491,ETH_USDT_SWAP,10m,2026-01-15T18:10:00+00:00,3793,2026-01-14T09:00:00+00:00,2026-01-15T18:10:00+00:00,200,v10,0.8635023832321167,0.8635023832321167,True,val,True,images/ETH_USDT_SWAP_10m_20260115T1810Z_v10_1491.png,labels/ETH_USDT_SWAP_10m_20260115T1810Z_v10_1491.txt
1492,ETH_USDT_SWAP_10m_20260115T2220Z_numeric_1492,ETH_USDT_SWAP,10m,2026-01-15T22:20:00+00:00,3818,2026-01-14T13:10:00+00:00,2026-01-15T22:20:00+00:00,200,numeric,0.8103923642983375,,False,val,True,images/ETH_USDT_SWAP_10m_20260115T2220Z_numeric_1492.png,labels/ETH_USDT_SWAP_10m_20260115T2220Z_numeric_1492.txt
1493,ETH_USDT_SWAP_10m_20260115T2300Z_random_1493,ETH_USDT_SWAP,10m,2026-01-15T23:00:00+00:00,3822,2026-01-14T13:50:00+00:00,2026-01-15T23:00:00+00:00,200,random,,,False,val,True,images/ETH_USDT_SWAP_10m_20260115T2300Z_random_1493.png,labels/ETH_USDT_SWAP_10m_20260115T2300Z_random_1493.txt
1494,ETH_USDT_SWAP_10m_20260116T0220Z_numeric_1494,ETH_USDT_SWAP,10m,2026-01-16T02:20:00+00:00,3842,2026-01-14T17:10:00+00:00,2026-01-16T02:20:00+00:00,200,numeric,40.042599138403666,,False,val,True,images/ETH_USDT_SWAP_10m_20260116T0220Z_numeric_1494.png,labels/ETH_USDT_SWAP_10m_20260116T0220Z_numeric_1494.txt
1495,ETH_USDT_SWAP_10m_20260116T0600Z_numeric_1495,ETH_USDT_SWAP,10m,2026-01-16T06:00:00+00:00,3864,2026-01-14T20:50:00+00:00,2026-01-16T06:00:00+00:00,200,numeric,26.411292336838308,,False,val,True,images/ETH_USDT_SWAP_10m_20260116T0600Z_numeric_1495.png,labels/ETH_USDT_SWAP_10m_20260116T0600Z_numeric_1495.txt
1496,ETH_USDT_SWAP_10m_20260116T1030Z_v10_1496,ETH_USDT_SWAP,10m,2026-01-16T10:30:00+00:00,3891,2026-01-15T01:20:00+00:00,2026-01-16T10:30:00+00:00,200,v10,0.16260984539985657,0.16260984539985657,False,val,True,images/ETH_USDT_SWAP_10m_20260116T1030Z_v10_1496.png,labels/ETH_USDT_SWAP_10m_20260116T1030Z_v10_1496.txt
1497,ETH_USDT_SWAP_10m_20260116T1350Z_numeric_1497,ETH_USDT_SWAP,10m,2026-01-16T13:50:00+00:00,3911,2026-01-15T04:40:00+00:00,2026-01-16T13:50:00+00:00,200,numeric,62.00882571726421,,False,val,True,images/ETH_USDT_SWAP_10m_20260116T1350Z_numeric_1497.png,labels/ETH_USDT_SWAP_10m_20260116T1350Z_numeric_1497.txt
1498,ETH_USDT_SWAP_10m_20260116T1510Z_v10_1498,ETH_USDT_SWAP,10m,2026-01-16T15:10:00+00:00,3919,2026-01-15T06:00:00+00:00,2026-01-16T15:10:00+00:00,200,v10,0.08494320511817932,0.08494320511817932,True,val,True,images/ETH_USDT_SWAP_10m_20260116T1510Z_v10_1498.png,labels/ETH_USDT_SWAP_10m_20260116T1510Z_v10_1498.txt
1499,ETH_USDT_SWAP_10m_20260117T0450Z_numeric_1499,ETH_USDT_SWAP,10m,2026-01-17T04:50:00+00:00,4001,2026-01-15T19:40:00+00:00,2026-01-17T04:50:00+00:00,200,numeric,58.554794374589804,,False,val,True,images/ETH_USDT_SWAP_10m_20260117T0450Z_numeric_1499.png,labels/ETH_USDT_SWAP_10m_20260117T0450Z_numeric_1499.txt
1500,ETH_USDT_SWAP_10m_20260118T0000Z_numeric_1500,ETH_USDT_SWAP,10m,2026-01-18T00:00:00+00:00,4116,2026-01-16T14:50:00+00:00,2026-01-18T00:00:00+00:00,200,numeric,58.25762073130561,,False,val,True,images/ETH_USDT_SWAP_10m_20260118T0000Z_numeric_1500.png,labels/ETH_USDT_SWAP_10m_20260118T0000Z_numeric_1500.txt
1501,ETH_USDT_SWAP_10m_20260118T0320Z_numeric_1501,ETH_USDT_SWAP,10m,2026-01-18T03:20:00+00:00,4136,2026-01-16T18:10:00+00:00,2026-01-18T03:20:00+00:00,200,numeric,69.56021994454665,,False,val,True,images/ETH_USDT_SWAP_10m_20260118T0320Z_numeric_1501.png,labels/ETH_USDT_SWAP_10m_20260118T0320Z_numeric_1501.txt
1502,ETH_USDT_SWAP_10m_20260118T0840Z_numeric_1502,ETH_USDT_SWAP,10m,2026-01-18T08:40:00+00:00,4168,2026-01-16T23:30:00+00:00,2026-01-18T08:40:00+00:00,200,numeric,69.16951368369739,,False,val,True,images/ETH_USDT_SWAP_10m_20260118T0840Z_numeric_1502.png,labels/ETH_USDT_SWAP_10m_20260118T0840Z_numeric_1502.txt
1503,ETH_USDT_SWAP_10m_20260118T2140Z_downside_1503,ETH_USDT_SWAP,10m,2026-01-18T21:40:00+00:00,4246,2026-01-17T12:30:00+00:00,2026-01-18T21:40:00+00:00,200,downside,2.7414588050450006,,False,val,True,images/ETH_USDT_SWAP_10m_20260118T2140Z_downside_1503.png,labels/ETH_USDT_SWAP_10m_20260118T2140Z_downside_1503.txt
1504,ETH_USDT_SWAP_10m_20260118T2250Z_downside_1504,ETH_USDT_SWAP,10m,2026-01-18T22:50:00+00:00,4253,2026-01-17T13:40:00+00:00,2026-01-18T22:50:00+00:00,200,downside,2.9242891302394978,,False,val,True,images/ETH_USDT_SWAP_10m_20260118T2250Z_downside_1504.png,labels/ETH_USDT_SWAP_10m_20260118T2250Z_downside_1504.txt
1505,ETH_USDT_SWAP_10m_20260118T2320Z_v10_1505,ETH_USDT_SWAP,10m,2026-01-18T23:20:00+00:00,4256,2026-01-17T14:10:00+00:00,2026-01-18T23:20:00+00:00,200,v10,0.3082326352596283,0.3082326352596283,True,val,True,images/ETH_USDT_SWAP_10m_20260118T2320Z_v10_1505.png,labels/ETH_USDT_SWAP_10m_20260118T2320Z_v10_1505.txt
1506,ETH_USDT_SWAP_10m_20260118T2350Z_v10_1506,ETH_USDT_SWAP,10m,2026-01-18T23:50:00+00:00,4259,2026-01-17T14:40:00+00:00,2026-01-18T23:50:00+00:00,200,v10,0.5790249109268188,0.5790249109268188,False,val,True,images/ETH_USDT_SWAP_10m_20260118T2350Z_v10_1506.png,labels/ETH_USDT_SWAP_10m_20260118T2350Z_v10_1506.txt
1507,ETH_USDT_SWAP_10m_20260119T0210Z_random_fill_1507,ETH_USDT_SWAP,10m,2026-01-19T02:10:00+00:00,4273,2026-01-17T17:00:00+00:00,2026-01-19T02:10:00+00:00,200,random_fill,,,False,val,True,images/ETH_USDT_SWAP_10m_20260119T0210Z_random_fill_1507.png,labels/ETH_USDT_SWAP_10m_20260119T0210Z_random_fill_1507.txt
1508,ETH_USDT_SWAP_10m_20260119T2020Z_downside_1508,ETH_USDT_SWAP,10m,2026-01-19T20:20:00+00:00,4382,2026-01-18T11:10:00+00:00,2026-01-19T20:20:00+00:00,200,downside,1.0814124257182338,,False,val,True,images/ETH_USDT_SWAP_10m_20260119T2020Z_downside_1508.png,labels/ETH_USDT_SWAP_10m_20260119T2020Z_downside_1508.txt
1509,ETH_USDT_SWAP_10m_20260120T0340Z_random_fill_1509,ETH_USDT_SWAP,10m,2026-01-20T03:40:00+00:00,4426,2026-01-18T18:30:00+00:00,2026-01-20T03:40:00+00:00,200,random_fill,,,False,val,True,images/ETH_USDT_SWAP_10m_20260120T0340Z_random_fill_1509.png,labels/ETH_USDT_SWAP_10m_20260120T0340Z_random_fill_1509.txt
1510,ETH_USDT_SWAP_10m_20260120T0440Z_downside_1510,ETH_USDT_SWAP,10m,2026-01-20T04:40:00+00:00,4432,2026-01-18T19:30:00+00:00,2026-01-20T04:40:00+00:00,200,downside,1.158745956201486,,False,val,True,images/ETH_USDT_SWAP_10m_20260120T0440Z_downside_1510.png,labels/ETH_USDT_SWAP_10m_20260120T0440Z_downside_1510.txt
1511,ETH_USDT_SWAP_10m_20260120T0550Z_downside_1511,ETH_USDT_SWAP,10m,2026-01-20T05:50:00+00:00,4439,2026-01-18T20:40:00+00:00,2026-01-20T05:50:00+00:00,200,downside,1.082299105669941,,False,val,True,images/ETH_USDT_SWAP_10m_20260120T0550Z_downside_1511.png,labels/ETH_USDT_SWAP_10m_20260120T0550Z_downside_1511.txt
1512,ETH_USDT_SWAP_10m_20260120T1250Z_downside_1512,ETH_USDT_SWAP,10m,2026-01-20T12:50:00+00:00,4481,2026-01-19T03:40:00+00:00,2026-01-20T12:50:00+00:00,200,downside,1.6880043919479453,,False,val,True,images/ETH_USDT_SWAP_10m_20260120T1250Z_downside_1512.png,labels/ETH_USDT_SWAP_10m_20260120T1250Z_downside_1512.txt
1513,ETH_USDT_SWAP_10m_20260120T1500Z_v10_1513,ETH_USDT_SWAP,10m,2026-01-20T15:00:00+00:00,4494,2026-01-19T05:50:00+00:00,2026-01-20T15:00:00+00:00,200,v10,0.24117253720760345,0.24117253720760345,True,val,True,images/ETH_USDT_SWAP_10m_20260120T1500Z_v10_1513.png,labels/ETH_USDT_SWAP_10m_20260120T1500Z_v10_1513.txt
1514,ETH_USDT_SWAP_10m_20260120T2210Z_downside_1514,ETH_USDT_SWAP,10m,2026-01-20T22:10:00+00:00,4537,2026-01-19T13:00:00+00:00,2026-01-20T22:10:00+00:00,200,downside,1.1254663762818786,,False,val,True,images/ETH_USDT_SWAP_10m_20260120T2210Z_downside_1514.png,labels/ETH_USDT_SWAP_10m_20260120T2210Z_downside_1514.txt
1515,ETH_USDT_SWAP_10m_20260121T1320Z_random_1515,ETH_USDT_SWAP,10m,2026-01-21T13:20:00+00:00,4628,2026-01-20T04:10:00+00:00,2026-01-21T13:20:00+00:00,200,random,,,False,val,True,images/ETH_USDT_SWAP_10m_20260121T1320Z_random_1515.png,labels/ETH_USDT_SWAP_10m_20260121T1320Z_random_1515.txt
1516,ETH_USDT_SWAP_10m_20260121T1740Z_v10_1516,ETH_USDT_SWAP,10m,2026-01-21T17:40:00+00:00,4654,2026-01-20T08:30:00+00:00,2026-01-21T17:40:00+00:00,200,v10,0.36625999212265015,0.36625999212265015,True,val,True,images/ETH_USDT_SWAP_10m_20260121T1740Z_v10_1516.png,labels/ETH_USDT_SWAP_10m_20260121T1740Z_v10_1516.txt
1517,ETH_USDT_SWAP_10m_20260121T2020Z_random_1517,ETH_USDT_SWAP,10m,2026-01-21T20:20:00+00:00,4670,2026-01-20T11:10:00+00:00,2026-01-21T20:20:00+00:00,200,random,,,False,val,True,images/ETH_USDT_SWAP_10m_20260121T2020Z_random_1517.png,labels/ETH_USDT_SWAP_10m_20260121T2020Z_random_1517.txt
1518,ETH_USDT_SWAP_10m_20260122T0520Z_random_1518,ETH_USDT_SWAP,10m,2026-01-22T05:20:00+00:00,4724,2026-01-20T20:10:00+00:00,2026-01-22T05:20:00+00:00,200,random,,,False,val,True,images/ETH_USDT_SWAP_10m_20260122T0520Z_random_1518.png,labels/ETH_USDT_SWAP_10m_20260122T0520Z_random_1518.txt
1519,ETH_USDT_SWAP_10m_20260122T0810Z_numeric_1519,ETH_USDT_SWAP,10m,2026-01-22T08:10:00+00:00,4741,2026-01-20T23:00:00+00:00,2026-01-22T08:10:00+00:00,200,numeric,35.00583452143966,,False,val,True,images/ETH_USDT_SWAP_10m_20260122T0810Z_numeric_1519.png,labels/ETH_USDT_SWAP_10m_20260122T0810Z_numeric_1519.txt
1520,ETH_USDT_SWAP_10m_20260122T1100Z_v10_1520,ETH_USDT_SWAP,10m,2026-01-22T11:00:00+00:00,4758,2026-01-21T01:50:00+00:00,2026-01-22T11:00:00+00:00,200,v10,0.05272093787789345,0.05272093787789345,True,val,True,images/ETH_USDT_SWAP_10m_20260122T1100Z_v10_1520.png,labels/ETH_USDT_SWAP_10m_20260122T1100Z_v10_1520.txt
1521,ETH_USDT_SWAP_10m_20260122T1130Z_v10_1521,ETH_USDT_SWAP,10m,2026-01-22T11:30:00+00:00,4761,2026-01-21T02:20:00+00:00,2026-01-22T11:30:00+00:00,200,v10,0.7197399139404297,0.7197399139404297,False,val,True,images/ETH_USDT_SWAP_10m_20260122T1130Z_v10_1521.png,labels/ETH_USDT_SWAP_10m_20260122T1130Z_v10_1521.txt
1522,ETH_USDT_SWAP_10m_20260122T1220Z_downside_1522,ETH_USDT_SWAP,10m,2026-01-22T12:20:00+00:00,4766,2026-01-21T03:10:00+00:00,2026-01-22T12:20:00+00:00,200,downside,1.0745437498728205,,False,val,True,images/ETH_USDT_SWAP_10m_20260122T1220Z_downside_1522.png,labels/ETH_USDT_SWAP_10m_20260122T1220Z_downside_1522.txt
1523,ETH_USDT_SWAP_10m_20260122T1320Z_downside_1523,ETH_USDT_SWAP,10m,2026-01-22T13:20:00+00:00,4772,2026-01-21T04:10:00+00:00,2026-01-22T13:20:00+00:00,200,downside,1.2845645267753525,,False,val,True,images/ETH_USDT_SWAP_10m_20260122T1320Z_downside_1523.png,labels/ETH_USDT_SWAP_10m_20260122T1320Z_downside_1523.txt
1524,ETH_USDT_SWAP_10m_20260122T1420Z_v10_1524,ETH_USDT_SWAP,10m,2026-01-22T14:20:00+00:00,4778,2026-01-21T05:10:00+00:00,2026-01-22T14:20:00+00:00,200,v10,0.20518594980239868,0.20518594980239868,True,val,True,images/ETH_USDT_SWAP_10m_20260122T1420Z_v10_1524.png,labels/ETH_USDT_SWAP_10m_20260122T1420Z_v10_1524.txt
1525,ETH_USDT_SWAP_10m_20260122T1920Z_random_fill_1525,ETH_USDT_SWAP,10m,2026-01-22T19:20:00+00:00,4808,2026-01-21T10:10:00+00:00,2026-01-22T19:20:00+00:00,200,random_fill,,,False,val,True,images/ETH_USDT_SWAP_10m_20260122T1920Z_random_fill_1525.png,labels/ETH_USDT_SWAP_10m_20260122T1920Z_random_fill_1525.txt
1526,ETH_USDT_SWAP_10m_20260122T2240Z_random_1526,ETH_USDT_SWAP,10m,2026-01-22T22:40:00+00:00,4828,2026-01-21T13:30:00+00:00,2026-01-22T22:40:00+00:00,200,random,,,False,val,True,images/ETH_USDT_SWAP_10m_20260122T2240Z_random_1526.png,labels/ETH_USDT_SWAP_10m_20260122T2240Z_random_1526.txt
1527,ETH_USDT_SWAP_10m_20260123T0330Z_random_1527,ETH_USDT_SWAP,10m,2026-01-23T03:30:00+00:00,4857,2026-01-21T18:20:00+00:00,2026-01-23T03:30:00+00:00,200,random,,,False,val,True,images/ETH_USDT_SWAP_10m_20260123T0330Z_random_1527.png,labels/ETH_USDT_SWAP_10m_20260123T0330Z_random_1527.txt
1528,ETH_USDT_SWAP_10m_20260123T0700Z_v10_1528,ETH_USDT_SWAP,10m,2026-01-23T07:00:00+00:00,4878,2026-01-21T21:50:00+00:00,2026-01-23T07:00:00+00:00,200,v10,0.49767443537712097,0.49767443537712097,True,val,True,images/ETH_USDT_SWAP_10m_20260123T0700Z_v10_1528.png,labels/ETH_USDT_SWAP_10m_20260123T0700Z_v10_1528.txt
1529,ETH_USDT_SWAP_10m_20260123T0840Z_random_fill_1529,ETH_USDT_SWAP,10m,2026-01-23T08:40:00+00:00,4888,2026-01-21T23:30:00+00:00,2026-01-23T08:40:00+00:00,200,random_fill,,,False,val,True,images/ETH_USDT_SWAP_10m_20260123T0840Z_random_fill_1529.png,labels/ETH_USDT_SWAP_10m_20260123T0840Z_random_fill_1529.txt
1530,ETH_USDT_SWAP_10m_20260123T2200Z_numeric_1530,ETH_USDT_SWAP,10m,2026-01-23T22:00:00+00:00,4968,2026-01-22T12:50:00+00:00,2026-01-23T22:00:00+00:00,200,numeric,28.893910645911266,,False,val,True,images/ETH_USDT_SWAP_10m_20260123T2200Z_numeric_1530.png,labels/ETH_USDT_SWAP_10m_20260123T2200Z_numeric_1530.txt
1531,ETH_USDT_SWAP_10m_20260124T0110Z_numeric_1531,ETH_USDT_SWAP,10m,2026-01-24T01:10:00+00:00,4987,2026-01-22T16:00:00+00:00,2026-01-24T01:10:00+00:00,200,numeric,63.97678637014172,,False,val,True,images/ETH_USDT_SWAP_10m_20260124T0110Z_numeric_1531.png,labels/ETH_USDT_SWAP_10m_20260124T0110Z_numeric_1531.txt
